name,data
SSAnne3MapData,EgUFBQUFBQUFER0EBAQEBAQEBBwCAgICAgICAgIC
SSAnne4MapData,DAwMDAwMDAwMDAwMDAwMEgUFGQUZBRkFGQUZBQURDgQEBAQEBAQEBAQEBDQNDAICAgICAgICAgICAgIM
SSAnne5MapData,IyMmJiYmJiYmJiMeHyQkJA0MDAweHyknBAQPEQwMICkEBAQEJA0MDCEiBCcEBAEMDAwoISIEBAQNDAwMIyglJSUlJSUlJQ==
SSAnne6MapData,CgoKCQoKCgsLCwsLCwsLBgsGCwY1CyoLKgsqNQsqCyoLKjULLAssCywLCwsLCwsLCystKy0rLSs=
SSAnne7MapData,MDEvMjMHCwsHLgsL
SSAnne8MapData,CQoMDAwJCgwMDAkKCwsMDAwLCwwMDAsLBjYMDAwGNgwMDAY2DAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMCQoMDAwJCgwMDAkKCwsMDAwLCwwMDAsLBjYMDAwGNgwMDAY2
TradeCenterMapData,Gx4THhcKEB8SCiAhHCIjChgZGgo=
UndergroundPathEntranceRoute5MapData,BgMDBxEVFBAIAAUJDg8MDQ==
UndergroundPathNSMapData,AQEBAQ0JAwwNBAUMDQQCDA0EAgwNBAIMDQQCDA0EAgwNBAIMDQQCDA0EAgwNBAIMDQQCDA0EAgwNBAIMDQQCDA0EAgwNBAIMDQQCDA0EAgwNDwIMAQ4OAQEBAQENCQMD
UndergroundPathWEMapData,DQkDAwMDAwMDAwMDAwMDAwMDAwMDAwMDDA0EAgICAgICAgICAgICAgICAgICAgICBQwNDwICAgICAgICAgICAgICAgICAgICAgIMAQ4ODg4ODg4ODg4ODg4ODg4ODg4ODg4OAQ==
UnknownDungeon1MapData,ICIUfBUVFRUWAgIUFXwWYgkcHR0dHS0eCH1mHR0eAgQMFwJOX3Z2dnZ2dnZ2IxAEH3Z2dnZyfRR8FXF2FBUVFnYUFRUVfxgsLVh2GD0sHnYYGXQZGmYednZ2Zh0eCHZmHSt9GgYPXxQWAQ8gInZ2AhwtHgEBARgaCgEBDwUFBQ4NfSAiJBwe
UnknownDungeon2MapData,fQgFDigIBQUFCQ4EBwgoKAYFBQUGBgYJDw0NBwoPDwUFBQYFDgUHCA4LDQQGCAUFDwUFCn0HKAsjCA4EDggFBQUFDgwFBQUGBgkFBygGBQUJBwUFBQUOCQcHDAkIBQkLBw8GBQUJBwcMCAcOfQQHDwYFBQgHBwQNBgUFDQQMDgUFBQYFBQ4L
UnknownDungeon3MapData,FBUVFRUVFRYUFRYUFRUWGBksHR0dLR4cLR4YGU4aGBkaCAUBAQUBBHIYMDIaHGEeDhQVFRUWFBV9GmYeCA4NCxhEKxcaGCwdHnYCDSAiFxhwGB8aZh52dnZ9DAcCH2ZYZh0edhd2FBUWFwEIAV50dnZ0dh92HCkeHwwBDQIgInZ2dlN2dnZ2
VermilionCityMapData,Q0NDICEgISAhMSAhMTExMTExMTFDa2t8fnxyN34xN353Vnd3dzExMRlDZDExMTExMTExMTExMTExGzExGUMtHx4xMTExMTExMTFJSDEbMTEZQ0NDLR8fHjExMTExMURFMRsxMRlDQ0MgIUMgITExICExMTExGzExGUNkCHx+MXx+MTF8c3d3d3cTVncZQ2QxMTExMTExMTExMQgxMTExMRlDZDEMDQ4xMTExICEdHlQdHx8fGUNkVhAREjUdHjF8fmVkVGVDQ0MZQ2QxMTExMWVkMTExZS1ULkNDQxlDZDExMTExZS0fHx8uQ1RDZA8PGUMtHx8fHx8uQ0NDQ0NDVENkDw8ZQ0NDQ0NDQ0NUVFRUVFRUQy1nHxlDQ0NDQ0NDQ1R4eHh4eHhDQxhDGWtra2tra2sTVBNra2tra2trGENDQ0NDQ0NDQ0MFQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ1RDQ0NDQ0NDQ0ND
VermilionDockMapData,DgwMDAwMFhUMDAMMDA4TAQEBAQQFBgcBAQEBDBENDQ0NCAkKCw0NDQ0MEQ0NDQ0NDQ0NDQ0NDQwRDQ0NDQ0NDQ0NDQ0NDBASEhISEhISEhISEhIO
VermilionGymMapData,LCUlJiwsBQUFLCorBSorJycnJycnJycnJycnJycnBSkFKAUFEQUQBQUFBAUF
VictoryRoad1MapData,YgV9fU5tdAwJfU0Ben0KDA0BAXoGARQVFRUVFRYBfQEcLR0rLC0eAX0OaltvGBpMAQ1NDxgZcBgaTwVyDg1mHSUdHg1sdAwFAQgBXgEBB31TBAQBJH0EUX19
VictoryRoad2MapData,YmBgYGBgYAZgYGBgYGAHBmAPYGBgYAZgYGBgYGAHCAUOCAZgYAZgBQUFBmAHAWBgYAZgYAZgYGA+CGJjI2AUNxUVFRZgYGBgBmBnBmBUMVcxMhpgYGBgBQUFTWBgYAZgGBkVFRUmFRZgBhFgYAZgHC0dHS0lYR5gZQQLfWVgYGBgYGBgYGBg
VictoryRoad3MapData,TSN0YGBgYGBgYGBgYGAHCA0NYBQVFRUVFmBgYAwHBmwLYBgsHR0tHmBgAg4HamtrbxgaYGBgYGAoCAUJZh0rcBgaYGAPCA0EBicHBmAcJR0eYGBgYAdgEQ4HBmBgYGBgBgUFBQVgBmAHBmBgYGBgAmBgYGBpBigHAgQEBAQEBAQEBAQECgQC
ViridianCityMapData,LCwpDw8PDw8bCA8PDw8PDw8PDw8sLCkPDw8PDxsBDw8xMTExMTEPDywsKQpSUlI0AQEBMTExDA0OMQ8PLCwpTQ8PDw8bARsxMQgQERIxDw8sLClNDw8PDxsBAgMaGgcHBxoPDywsKU0PDw8PGwEBAQEBAQEBMQ8PV1clTQ8PDw8bAXd3d3d3d3d3Dw8KCgpNDw8PDxsBAgMBAQEBAQEPDzEBAQpsbGxsCAF3dwEKICEKAQ8PPzsBAQEBAQEBAXR0AQp8cwoBDw8sKRxvCgoKCgEBAQEBAQEBAQEPDywpAQo0dHQKAXQBICEBdAoKAQ8PLCkBCh0fHgoBCgF8cgEKCnQBDw9XJRoHZUNkLxovGhoaGhoaGhoPDwpNAXQKCgoKAQoICnR0AXR0AQ8PCk13d3d3d3d3dwF3d3d3d3d3Dw8KCgoKCgpNCgpNAU4KCk4KCgoKCgoKCgoKCk0KCk0BTgoKTgoKCgoK
ViridianForestMapData,NxUCOTk5OQI5OTk5OTk5OUk3OwIbGxspAhspNTU1NTUpOzc7Aik7NxsCGzsCAgICAjc7BgcCAQcGAQIBBwICAgICNzsGBwIBBwYBAgEBAQEbKRsbOwYHAgEHBgECAQcCAjc7AgEHBgcCAQcGAQIBBwICNzsCAQcGBwIBBwYBAgEHAgI3OwIBBwYHAgEHBgEbAQcCAjcVAgEHBgcCAQc3KRsbOwICNykbGzsGBwIBBwICAgICAgIGAQI3OwYBGwEHAgICAgICAgYBAjc7NxshKRsbOwICAgICBgECNzsCAgICAjc7AgICAgIGAQI3OwICAgICNzsCAgICAgYBAjc7BgEBAQcCAgICAgICBgECNzsCAgIpAQEBASEHAgIGGxspOwICAhsHAgIGGwcCAgYbAgICAgICGwcCAgYbBwICBhsCAgICAgIbBwICBhsHAgIGGwICAgYBARsBAQEBFAEBARYbAQEHBgEBGxsbGxsYGxsbGxsBAQcCAgICAgICNxsVAgICAgICAgICAgICAgI3WDsCAgICAgIC
ViridianGymMapData,SQFKAQFfAQEBXUsFUWRWY0ZGXlxSRk5TVFUFBUwFYQVgTFVISFtMBUBETEwFBQVNTAUFLFVMBQUFUWBHBSxYSEhIWgViBUNFV0ZGRlkyBTFABQVBBQVCBQQF
